x1,x2,label
4.457075619631647,-1.5599761593607433,0
5.125676793709686,1.4108470745868207,0
1.0734472170192455,-1.9532692602934771,0
4.191760604750928,-0.4743638885153733,0
3.974798263743567,-1.27956589136037,0
5.319096962294243,1.1666879031434225,0
4.099046046341824,1.6908618104520494,0
4.7012640133780685,-1.2889386943248573,0
4.553126176123748,-1.4383239012434983,0
5.317675451960909,-0.07488886647937934,0
3.7227064546821094,-1.021394316605912,0
5.833812008011045,-0.23179422310320325,0
3.3575082667553393,-0.5282003257323444,0
4.798463778330023,0.5481660965461175,0
4.619098917393982,0.6462315045118241,0
7.212471401305692,-0.6096225245769233,0
3.231635906392694,-1.2206590923718166,0
4.923969133863244,1.6934584390813374,0
3.8290788135176874,-1.260234715443792,0
2.7632781764631407,0.9758891817370516,0
5.114881256805163,0.8147314024577925,0
3.001735439066959,0.34824198460007966,0
4.175028713711092,0.3280328950935194,0
5.307143166922285,0.3353933231620234,0
5.018370344607842,0.10136860423333718,0
4.433679098034976,0.9469323387578106,0
1.8142662702165002,-0.479506824535952,0
3.2944410185608066,-0.9583167723650129,0
3.5872866231599745,2.242411966851594,0
2.7012533264601353,1.4524175318872212,0
1.4756953425762926,-0.5023275449786623,0
4.244129597657508,0.8793334970389173,0
5.066839869689282,1.190020852799888,0
3.4769123916273434,-0.6935276889968507,0
5.286963821885731,-0.28695648732242235,0
2.0864705149931173,-1.6999308210052209,0
2.620821570997583,0.7457411160806461,0
4.213638604105848,1.0357280311016523,0
3.3591210304951984,0.23780953661507134,0
4.938385590951005,-0.4640198095803576,0
4.685162856336117,-0.9928889115999768,0
3.4554192301523923,-0.5726068409974936,0
2.2062405316164404,0.7304587211783727,0
3.295896489695914,0.018741178091531144,0
4.721119988358863,0.6697967640449161,0
4.9980776634591795,-0.1477282267641354,0
3.3650525319337694,-0.11957731635959858,0
1.4689983490629555,-2.170668708634631,0
2.0159505814683962,-1.4958702414022227,0
4.599661340085155,-1.3582185830400912,0
3.4327561689409154,1.9488424466790981,0
3.465604043407861,1.1062733527006299,0
2.5995734799851844,-0.30815633680144505,0
2.574966917634128,-0.5085496138508437,0
5.2604622061860935,-2.590980634788523,0
4.651635465318786,0.35660340349841685,0
3.1087750664548084,-2.1690867815826818,0
4.108194261570804,-0.7942390635957036,0
4.349014317032056,0.03277821828516432,0
6.402668336981373,-0.3590334412095364,0
2.4647537610672026,0.26891345243447423,0
4.329995025957648,2.0387813628606546,0
5.252666868871868,0.5353065887242641,0
6.194954336829342,-1.7831445814842763,0
3.0403727008753787,-1.3898639121082874,0
3.415285295266348,-2.065029221334463,0
4.952726420221606,-0.33333404564816005,0
1.7937905582460134,-1.5233686218113123,0
4.470270771175293,1.2571898518415716,0
6.99509633753768,4.370793699010994,0
4.621614149913994,-1.4843071800477963,0
0.8019305789030362,0.4015671935157537,0
2.780588357034511,-0.623035890269528,0
3.081854801410288,-0.2111863296245779,0
5.598970346181465,0.23557285116801693,0
3.7620477444419675,-1.5534806292387175,0
1.4879755829434647,-0.7294618636099963,0
3.9193261737725194,2.6518948703698246,0
4.195411782209328,1.4741092665345863,0
3.251056602191272,-1.7774156496255369,0
2.5523248566514423,-1.0878390968036298,0
7.192704598652747,-1.2320800188365792,0
5.257733805604517,-1.3543907671305395,0
5.397359519311366,0.5774264491587947,0
3.7650431535128646,-0.06114378920315104,0
3.017818456855914,0.6691083022231208,0
3.31752477948883,-1.8384086456508721,0
2.083093638520571,0.25888187658317924,0
6.368636884615652,0.23998742036015736,0
3.822042510835176,0.4287392094038143,0
5.959002612560237,0.3290737520457845,0
3.3836091537493944,1.6594330650898332,0
4.64313465769242,2.303633987993988,0
4.274851655832859,-1.8367035475807505,0
1.9477612011315024,2.4763918983468742,0
6.585498581174946,-0.26927881992390096,0
3.4252190182960183,2.1921664383633033,0
2.339431476934768,-1.3420905284337397,0
4.964990192033566,-0.5919076842893845,0
3.992317199919893,-0.24516434778676888,0
4.5063618231984,2.111222791970575,0
4.135877360352619,0.9659081899152868,0
0.9247418484534662,-0.07307760289517692,0
2.735154594560693,-1.8282195906354421,0
2.6827714496068737,-0.5011851610512181,0
5.373853813534019,-1.989589076609346,0
4.045947238891626,-0.7262541500003677,0
3.508490358457059,1.5041367379569062,0
4.807173155505889,2.0060971611641154,0
3.7682414811251492,-1.0439139175060546,0
3.664211774679251,0.3637451869068324,0
4.264860037680567,-1.6265821083500498,0
4.135734672441811,0.3423424952083577,0
7.77621105630088,2.8152669169225053,0
2.7201349741617697,-0.43107504232376415,0
1.8048369972444953,-0.8860605209452297,0
4.473407505385511,1.8087804313323503,0
2.906374243384587,-0.9812196601016948,0
0.7790664553920177,-0.24399888081736149,0
2.4063783822106553,-0.7941591410491107,0
2.6847088327486177,-0.1413938313788355,0
1.3634074129650529,-2.2005678680864857,0
7.193870668042447,-1.9311338719110465,0
2.3548216323180404,2.755370292481971,0
8.35760075386061,-1.7573499432380126,0
3.4476265648179543,0.5123333264107643,0
6.593046466608389,-1.4802856176423562,0
3.6320832310868356,1.166006364092616,0
4.652149111699928,-0.5642341068451489,0
3.799265553225938,-2.0623437125549726,0
3.642739384038002,-0.3995812350134327,0
4.348254834439384,-0.8329908282285241,0
4.707307783817709,1.5190737267297427,0
4.233143991502699,0.5276346125988052,0
4.079733021366801,0.00012658963712127065,0
2.917662949685729,0.47474139250996206,0
3.8540701023797657,3.139752463395892,0
6.360032353712864,0.5787698288347511,0
2.8554141854578488,-1.668617207975127,0
5.786714429633298,0.39412383772070775,0
4.720215105087417,-2.616878980461289,0
5.391157722337271,0.6816305073215444,0
2.334353973378283,-0.7072872111749234,0
4.395575806534779,0.07870019753436544,0
3.5617432212946674,-0.1552324020989413,0
3.6220339326896718,0.22884376815370286,0
6.207237959489736,-3.8499876613969466,0
3.6447246032354736,0.26476863205867046,0
4.443990984530649,-0.5578718719819348,0
1.364917326282126,0.4919932255711644,0
6.591025321246278,-2.3007921073742064,0
5.295742020547283,-0.49278783468434084,0
3.908013481256729,-1.5793477660559234,0
3.498315741466185,1.9500668920484379,0
4.873982862981561,2.5984674081149164,0
5.766117833466541,0.6586300183943643,0
6.615901789251688,0.6584897381074482,0
5.241982265195588,-0.44485643030206257,0
4.0998187237888075,-1.0461357349504152,0
5.48437590189228,-1.7674554346722984,0
5.173525513626492,-0.2859765862577392,0
5.7568706402009795,1.1263034830968897,0
6.7309692364702025,1.0961620367079672,0
1.6419396165201388,-0.10042975934730125,0
2.241989211107776,-0.777419763549412,0
6.266842649915082,0.956300716346544,0
2.9516043571318806,-1.5205760496605984,0
4.049173139314391,-1.8248402240716917,0
2.9932895839051286,0.4680142073268658,0
5.732968054160044,0.9131422083366596,0
0.5630657371028498,0.45655009354538967,0
4.108050359848867,0.6208354280590396,0
6.424314522476811,-3.094857415207114,0
3.1133448622133417,0.886359484190032,0
1.6276084008190868,2.2139235720802635,0
4.552534919050988,1.269875978765106,0
3.143584507717308,1.2206455349493157,0
5.602707333983558,0.34931703020575255,0
4.3516013390480435,0.4055148589225888,0
2.7049821028909276,-0.2212930203605294,0
3.7712162013214616,0.5750907965302426,0
5.499736370365442,-1.587804122967614,0
3.8124864545206334,2.22218332148846,0
2.884617656781154,-1.2333750259354805,0
4.30345928774679,1.2665777857279803,0
4.017139083340989,1.9934408856554837,0
5.28519097384979,1.2627301003350928,0
